activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163564401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,5,0,2,1,31,1,2,1,2,495000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,126,NA,9,9,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6131,33.57,72800,268,1813,1845,24
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163591900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,65000.0,67.69,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,325000,1,1,3,5,1,NA,66,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,5305,22.43,72800,115,1748,2002,43
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,5,0,2,1,1,1,2,1,1,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2213,11.66,72800,101,623,785,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561301,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,2525000.0,80.0,3.0,-0.623,2,8155.0,NA,630.0,,3217.4,360,NA,NA,2,2,2,2,3155000,1,1,3,5,1,NA,989,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,4350,23.98,72800,331,1094,1216,26
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163562400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,105000.0,63.86,3.24,0.52,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,465000,1,1,3,5,1,NA,255,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5439,11.09,72800,192,1947,2033,43
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,47.16,3.24,0.595,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,525000,1,1,3,5,1,NA,96,37,9,8,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,No,Yes,1,1,6,,,,,10,,,,7117,17.18,72800,220,2549,2614,27
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163545800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,5,0,2,1,4,1,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,25,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5518,70.82,72800,50,953,2115,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163540100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,1,1,2,2,2,55000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,65000,1,1,3,5,1,NA,38,37,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,3,,,,,6,9,,,3201,98.78,72800,59,822,1715,66
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163534200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Female,3,0,2,1,2,1,2,1,2,35000.0,29.83,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,70,<20%,8,10,2,14,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,2991,99.13,72800,42,557,1757,78
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163557700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,155000.0,53.98,3.625,0.632,2,4473.2,NA,2955.2,1825.2,,240,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,150,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,7,,,,10,,,,4258,10.05,72800,176,1774,1821,54
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163541500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,25000.0,15.73,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,175000,1,1,3,5,1,NA,26,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,3625,97.52,72800,54,676,1215,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163553100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,65000.0,71.48,3.74,0.87,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,135000,1,1,3,5,1,NA,104,30%-<36%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,1295,94.21,72800,52,469,913,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163567100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,105000.0,8.5,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,2235000,1,1,3,5,1,NA,60,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,3721,28.92,72800,89,896,1189,55
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163578600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,1,2,1,2,1,2,25000.0,7.14,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,100,<20%,8,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,6443,40.96,72800,72,1030,1720,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163507300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,3,0,2,1,2,1,2,1,2,55000.0,999.99,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,5000,1,1,3,5,1,NA,50,<20%,9,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,2285,98.25,72800,65,350,1421,74
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163501500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,95000.0,87.77,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,23,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,5,,,,4056,92.43,72800,58,933,1805,71
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163571900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,2,1,2,1,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3035,23.92,72800,90,683,925,60
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,125000.0,97.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,21,50%-60%,2,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,1,,,,1906,42.24,72800,82,319,707,68
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,2,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,2,NA,83,NA,9,9,11,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4109,21.47,72800,176,1082,1841,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163554500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,2,1,1,2,2,2,125000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,41,30%-<36%,2,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,3,5,,,2766,52.49,72800,58,611,1114,69
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163539600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,2,55000.0,83.33,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,65000,1,1,3,5,1,NA,43,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,6,,,3197,98.78,72800,79,852,1393,67
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163573000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,105000.0,89.48,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,455000,1,1,3,5,1,NA,154,37,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,4,,,,3340,7.6,72800,181,679,777,52
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163569800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000.0,84.17,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,105,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,3,4,,,2494,17.32,72800,78,644,904,65
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163575200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,2,2,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,60,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4389,23.74,72800,115,1177,1633,67
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163538400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,475000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,173,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,2,7,,,,10,,,,3330,82.52,72800,142,1372,1743,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163599100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,225000.0,69.02,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,325000,1,1,3,5,1,NA,41,37,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,4,,,,5247,18.3,72800,118,1306,1622,59
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163568200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,2,2,2,1,2,25000.0,46.52,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,80,48,9,8,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,1,,,,3838,23.35,72800,115,1234,1608,57
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163556400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,75000.0,29.04,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,485000,1,1,3,5,1,NA,84,>60%,8,10,14,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,4508,17.3,72800,176,1513,1505,34
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,5,0,2,1,2,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,75,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,7155,11.33,72800,123,2000,2294,62
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163572200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,3,0,2,1,4,2,2,1,2,25000.0,85.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,80,<20%,8,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,7155,11.33,72800,123,2000,2294,62
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163575401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,94.28,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,165000,1,1,3,5,1,NA,70,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,4,,,,3437,19.26,72800,127,911,1206,66
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163571800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,55000.0,34.48,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,145000,1,1,3,5,1,NA,65,<20%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,3,,,,3640,27.53,72800,80,812,1189,65
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,2,0,2,1,1,1,2,2,2,735000.0,84.14,4.5,-0.552,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,875000,1,1,3,5,1,NA,266,30%-<36%,9,1,2,,,,,2,,,,,2,2,21,,,,,21,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,7,,,,,10,,,,7688,46.1,72800,305,2246,2302,15
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163581101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,1,2,1,2,85000.0,30.26,3.74,0.375,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,265000,1,1,3,5,1,NA,65,43,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3849,33.15,72800,111,946,1070,45
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163575401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,85000.0,78.26,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,146,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,3437,19.26,72800,127,911,1206,66
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163554200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,1,2,35000.0,33.33,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,95000,1,1,3,5,1,NA,27,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,3160,43.13,72800,73,813,1176,63
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163515400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,2,1,2,1,2,105000.0,28.57,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,198,20%-<30%,8,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,3,,,,1358,45.43,72800,242,452,504,0
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163569600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,35000.0,89.98,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,175000,1,1,3,5,1,NA,8,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,3,4,,3497,15.7,72800,121,1303,1473,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163557700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,155000.0,47.01,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,315000,1,1,3,5,1,NA,36,38,9,10,14,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,6,,,4258,10.05,72800,176,1774,1821,54
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,55000.0,50.0,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,42,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,3,,,,3168,99.31,72800,78,520,1249,71
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163502600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,1,2,1,1,25000.0,35.71,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,75000,1,1,3,5,1,NA,50,20%-<30%,8,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,3321,98.58,72800,31,870,1763,67
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163554200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,2,2,35000.0,38.89,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,26,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,2,7,,,,4,,,,3160,43.13,72800,73,813,1176,63
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163591502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,4,2,2,1,2,35000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,71,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3475,39.48,72800,135,767,945,25
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163594401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,25000.0,89.1,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,145000,1,1,3,5,1,NA,98,40,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,4,6,,,2857,15.12,72800,107,818,1041,49
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163577600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000.0,73.12,3.74,2.4,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,195000,1,1,3,5,1,NA,111,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4006,38.84,72800,77,1243,1618,64
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163577800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,25000.0,48.7,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,175000,1,1,3,5,1,NA,31,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,3,,,,5173,33.64,72800,97,1590,1996,66
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163535700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,55000.0,46.73,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,44,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,1313,98.63,72800,45,173,635,76
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163581200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,88,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3736,22.35,72800,123,856,1034,37
2022,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163574600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,4,2,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5352,12.44,72800,147,1552,1799,73
